host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637485979655260,51784.579831058,188,2092604,-202420.0,-202420.0,-202437.39272166393,2,"D2,188,2092604,-202420,-202420.000000,2"
1778637485989709564,51784.589831058,189,2102604,-202481.0,-202481.0,-202425.91297005818,2,"D2,189,2102604,-202481,-202481.000000,2"
1778637485999919132,51784.599831058,190,2112604,-202466.0,-202466.0,-202441.71297827875,2,"D2,190,2112604,-202466,-202466.000000,2"
1778637486009814961,51784.609831058,191,2122604,-202660.0,-202660.0,-202486.15196229448,2,"D2,191,2122604,-202660,-202660.000000,2"
1778637486024798962,51784.624831058,192,2137604,-202523.0,-202523.0,-202546.0230751976,2,"D2,192,2137604,-202523,-202523.000000,2"
1778637486034999154,51784.634831058,193,2147604,-202449.0,-202449.0,-202558.50669849437,2,"D2,193,2147604,-202449,-202449.000000,2"
1778637486044882105,51784.644831058,194,2157604,-202459.0,-202459.0,-202515.48973464168,2,"D2,194,2157604,-202459,-202459.000000,2"
1778637486055003140,51784.654831058,195,2167604,-202356.0,-202356.0,-202459.34017478337,2,"D2,195,2167604,-202356,-202356.000000,2"
1778637486065073408,51784.664831058,196,2177604,-202417.0,-202417.0,-202411.36263231348,2,"D2,196,2177604,-202417,-202417.000000,2"
1778637486075039274,51784.674831058,197,2187604,-202569.0,-202569.0,-202413.1894954322,2,"D2,197,2187604,-202569,-202569.000000,2"
1778637486085133764,51784.684831058,198,2197604,-202508.0,-202508.0,-202467.47216538235,2,"D2,198,2197604,-202508,-202508.000000,2"
1778637486100058080,51784.699831058,199,2212604,-202482.0,-202482.0,-202508.0912848673,2,"D2,199,2212604,-202482,-202482.000000,2"
1778637486110181216,51784.709831058,200,2222604,-202520.0,-202520.0,-202513.85628622386,2,"D2,200,2222604,-202520,-202520.000000,2"
1778637486120137527,51784.719831058,201,2232604,-202386.0,-202386.0,-202496.09721980884,2,"D2,201,2232604,-202386,-202386.000000,2"
1778637486130175796,51784.729831058,202,2242604,-202440.0,-202440.0,-202458.17312921598,2,"D2,202,2242604,-202440,-202440.000000,2"
1778637486140299417,51784.739831058,203,2252604,-202323.0,-202323.0,-202415.899966929,2,"D2,203,2252604,-202323,-202323.000000,2"
1778637486150222878,51784.749831058,204,2262604,-202502.0,-202502.0,-202394.4809511667,2,"D2,204,2262604,-202502,-202502.000000,2"
1778637486165455150,51784.764831058,205,2277604,-202522.0,-202522.0,-202424.19021003682,2,"D2,205,2277604,-202522,-202522.000000,2"
1778637486175362505,51784.774831058,206,2287604,-202487.0,-202487.0,-202476.36063330478,2,"D2,206,2287604,-202487,-202487.000000,2"
1778637486185330284,51784.784831058,207,2297604,-202565.0,-202565.0,-202510.95678750827,2,"D2,207,2297604,-202565,-202565.000000,2"
1778637486195475845,51784.794831058,208,2307604,-202567.0,-202567.0,-202538.75194080934,2,"D2,208,2307604,-202567,-202567.000000,2"
1778637486205383817,51784.804831058,209,2317604,-202423.0,-202423.0,-202541.9906664121,2,"D2,209,2317604,-202423,-202423.000000,2"
1778637486215463630,51784.814831058,210,2327604,-202400.0,-202400.0,-202496.3344045045,2,"D2,210,2327604,-202400,-202400.000000,2"
1778637486225530416,51784.824831058,211,2337604,-202291.0,-202291.0,-202422.1106909063,2,"D2,211,2337604,-202291,-202291.000000,2"
1778637486240614449,51784.839831058,212,2352604,-202349.0,-202349.0,-202355.0428391037,2,"D2,212,2352604,-202349,-202349.000000,2"
1778637486250580216,51784.849831058,213,2362604,-202329.0,-202329.0,-202323.39064518746,2,"D2,213,2362604,-202329,-202329.000000,2"
1778637486260550477,51784.859831058,214,2372604,-202335.0,-202335.0,-202321.12490278197,2,"D2,214,2372604,-202335,-202335.000000,2"
1778637486270766956,51784.869831058,215,2382604,-202410.0,-202410.0,-202336.83093660694,2,"D2,215,2382604,-202410,-202410.000000,2"
1778637486280625617,51784.879831058,216,2392604,-202375.0,-202375.0,-202365.0563868928,2,"D2,216,2392604,-202375,-202375.000000,2"
1778637486290622657,51784.889831058,217,2402604,-202402.0,-202402.0,-202386.08306222263,2,"D2,217,2402604,-202402,-202402.000000,2"
1778637486305732759,51784.904831058,218,2417604,-202395.0,-202395.0,-202395.6964705706,2,"D2,218,2417604,-202395,-202395.000000,2"
1778637486315794487,51784.914831058,219,2427604,-202437.0,-202437.0,-202404.37235237513,2,"D2,219,2427604,-202437,-202437.000000,2"
1778637486325753794,51784.924831058,220,2437604,-202381.0,-202381.0,-202410.99640478194,2,"D2,220,2437604,-202381,-202381.000000,2"
1778637486335786673,51784.934831058,221,2447604,-202348.0,-202348.0,-202400.0841315497,2,"D2,221,2447604,-202348,-202348.000000,2"
1778637486345795613,51784.944831058,222,2457604,-202432.0,-202432.0,-202385.13884098484,2,"D2,222,2457604,-202432,-202432.000000,2"
