host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775199074884756490,52609.673067048,3179648,-178448.0,-406.1252689259127,257,tagged_csv,"D,257,3179648,-178448.00"
1775199074897286326,52609.685598798,3192148,-178551.0,-412.09873537678504,258,tagged_csv,"D,258,3192148,-178551.00"
1775199074909829360,52609.698141357,3204648,-178415.0,-407.73362200777046,259,tagged_csv,"D,259,3204648,-178415.00"
1775199074922227275,52609.710540340,3217148,-178618.0,-418.4689413465094,260,tagged_csv,"D,260,3217148,-178618.00"
1775199074934851854,52609.723162257,3229648,-178477.0,-418.15481778793037,261,tagged_csv,"D,261,3229648,-178477.00"
1775199074947422871,52609.735733789,3242148,-178565.0,-424.2717734898615,262,tagged_csv,"D,262,3242148,-178565.00"
1775199074960033365,52609.748349276,3254648,-178471.0,-423.0981617095531,263,tagged_csv,"D,263,3254648,-178471.00"
1775199074972683073,52609.760997816,3267148,-178433.0,-419.2428336649027,264,tagged_csv,"D,264,3267148,-178433.00"
1775199074985047939,52609.773356508,3279648,-178420.0,-414.7215859713033,265,tagged_csv,"D,265,3279648,-178420.00"
1775199074997556254,52609.785866648,3292148,-178607.0,-424.147012652742,266,tagged_csv,"D,266,3292148,-178607.00"
1775199075010068722,52609.798380365,3304648,-178497.0,-424.8758192041132,267,tagged_csv,"D,267,3304648,-178497.00"
1775199075022727627,52609.811039584,3317148,-178506.0,-426.2069382566551,268,tagged_csv,"D,268,3317148,-178506.00"
1775199075035204984,52609.823514933,3329648,-178326.0,-414.3334332690574,269,tagged_csv,"D,269,3329648,-178326.00"
1775199075047759379,52609.836069876,3342148,-178598.0,-423.13174086331856,270,tagged_csv,"D,270,3342148,-178598.00"
